cid,qid,rid,scenario,paradigm,iteration,calcium_min,calcium_max,calories_min,calories_max,caloriesFromFat_min,caloriesFromFat_max,cholesterol_min,cholesterol_max,dietaryFiber_min,dietaryFiber_max,folate_min,folate_max,iron_min,iron_max,magnesium_min,magnesium_max,niacin_min,niacin_max,potassium_min,potassium_max,protein_min,protein_max,saturatedFat_min,saturatedFat_max,sodium_min,sodium_max,sugars_min,sugars_max,thiamin_min,thiamin_max,totalCarbohydrates_min,totalCarbohydrates_max,totalFat_min,totalFat_max,vitaminA_min,vitaminA_max,vitaminB6_min,vitaminB6_max,vitaminC_min,vitaminC_max,rating_min,rating_max,order1,order2,order3
40900.40940,40900,40940,0.583,EnhancedMAUT,0,,,2500,,,,,,,,,,,,,,,,,,,,,,1500,,,,1.5,,,,,,,,,,,,,,,,
40900.40950,40900,40950,0.583,EnhancedMAUT,0,,,2500,,,,,,,,,,,,,,,,,,,,,,1500,,,,1.5,,,,,,,,,,,,,,,,
40900.40975,40900,40975,0.583,EnhancedMAUT,0,,,2500,,,,,,,,,,,,,,,,,,,,,,1500,,,,1.5,,,,,,,,,,,,,,,,
40900.42842,40900,42842,0.583,EnhancedMAUT,0,,,2500,,,,,,,,,,,,,,,,,,,,,,1500,,,,1.5,,,,,,,,,,,,,,,,
40900.42885,40900,42885,0.583,EnhancedMAUT,0,,,2500,,,,,,,,,,,,,,,,,,,,,,1500,,,,1.5,,,,,,,,,,,,,,,,
40900.42935,40900,42935,0.583,EnhancedMAUT,0,,,2500,,,,,,,,,,,,,,,,,,,,,,1500,,,,1.5,,,,,,,,,,,,,,,,
40900.42970,40900,42970,0.583,EnhancedMAUT,0,,,2500,,,,,,,,,,,,,,,,,,,,,,1500,,,,1.5,,,,,,,,,,,,,,,,
40900.42975,40900,42975,0.583,EnhancedMAUT,0,,,2500,,,,,,,,,,,,,,,,,,,,,,1500,,,,1.5,,,,,,,,,,,,,,,,
42842.40900,42842,40900,0.583,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
42842.40940,42842,40940,0.583,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
42842.40950,42842,40950,0.583,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
42842.40975,42842,40975,0.583,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
42842.42885,42842,42885,0.583,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
42842.42935,42842,42935,0.583,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
42842.42970,42842,42970,0.583,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
42842.42975,42842,42975,0.583,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
42885.40900,42885,40900,0.583,EnhancedMAUT,0,,,37500.0,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,1.5,,,,,,,,,,,,5,,,,
42885.40940,42885,40940,0.583,EnhancedMAUT,0,,,37500.0,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,1.5,,,,,,,,,,,,5,,,,
42885.40950,42885,40950,0.583,EnhancedMAUT,0,,,37500.0,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,1.5,,,,,,,,,,,,5,,,,
42885.40975,42885,40975,0.583,EnhancedMAUT,0,,,37500.0,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,1.5,,,,,,,,,,,,5,,,,
42885.42842,42885,42842,0.583,EnhancedMAUT,0,,,37500.0,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,1.5,,,,,,,,,,,,5,,,,
42885.42935,42885,42935,0.583,EnhancedMAUT,0,,,37500.0,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,1.5,,,,,,,,,,,,5,,,,
42885.42970,42885,42970,0.583,EnhancedMAUT,0,,,37500.0,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,1.5,,,,,,,,,,,,5,,,,
42885.42975,42885,42975,0.583,EnhancedMAUT,0,,,37500.0,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,1.5,,,,,,,,,,,,5,,,,
44407.44002,44407,44002,1.5669,EnhancedMAUT,0,,,2000.0,,,,,,,,0.4,,,,,,15.0,,,,,,,,,,,,,,,,,,3000.0,,,,,,5,,,,
44407.44009,44407,44009,1.5669,EnhancedMAUT,0,,,2000.0,,,,,,,,0.4,,,,,,15.0,,,,,,,,,,,,,,,,,,3000.0,,,,,,5,,,,
44407.44017,44407,44017,1.5669,EnhancedMAUT,0,,,2000.0,,,,,,,,0.4,,,,,,15.0,,,,,,,,,,,,,,,,,,3000.0,,,,,,5,,,,
44407.44057,44407,44057,1.5669,EnhancedMAUT,0,,,2000.0,,,,,,,,0.4,,,,,,15.0,,,,,,,,,,,,,,,,,,3000.0,,,,,,5,,,,
44407.45977,44407,45977,1.5669,EnhancedMAUT,0,,,2000.0,,,,,,,,0.4,,,,,,15.0,,,,,,,,,,,,,,,,,,3000.0,,,,,,5,,,,
45977.44002,45977,44002,1.5669,EnhancedMAUT,0,,,2000,,,,,,,,.4,,,,,,15,,,,,,,,,,,,,,,,,,3000,,,,,,3,,,,
45977.44009,45977,44009,1.5669,EnhancedMAUT,0,,,2000,,,,,,,,.4,,,,,,15,,,,,,,,,,,,,,,,,,3000,,,,,,3,,,,
45977.44017,45977,44017,1.5669,EnhancedMAUT,0,,,2000,,,,,,,,.4,,,,,,15,,,,,,,,,,,,,,,,,,3000,,,,,,3,,,,
45977.44057,45977,44057,1.5669,EnhancedMAUT,0,,,2000,,,,,,,,.4,,,,,,15,,,,,,,,,,,,,,,,,,3000,,,,,,3,,,,
45977.44407,45977,44407,1.5669,EnhancedMAUT,0,,,2000,,,,,,,,.4,,,,,,15,,,,,,,,,,,,,,,,,,3000,,,,,,3,,,,
42937.42972,42937,42972,1.669,EnhancedMAUT,0,,,2000,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,1.3,,,,4,,,,
42937.42977,42937,42977,1.669,EnhancedMAUT,0,,,2000,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,1.3,,,,4,,,,
42937.43035,42937,43035,1.669,EnhancedMAUT,0,,,2000,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,1.3,,,,4,,,,
42972.42937,42972,42937,1.669,EnhancedMAUT,0,1000,,2000,,,,,,,,,,,,,,,,,,46,,,,,,,,,,130,,,,,,,,,,,,,,
42972.42977,42972,42977,1.669,EnhancedMAUT,0,1000,,2000,,,,,,,,,,,,,,,,,,46,,,,,,,,,,130,,,,,,,,,,,,,,
42972.43035,42972,43035,1.669,EnhancedMAUT,0,1000,,2000,,,,,,,,,,,,,,,,,,46,,,,,,,,,,130,,,,,,,,,,,,,,
45954.45979,45954,45979,10.554,EnhancedMAUT,0,,,2300,,,,300,,,,,,,,,,,,,,26,,,,1500,,,,,,130,,,,,,,,,,4,,,,
42840.40722,42840,40722,10.619,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
42840.40775,42840,40775,10.619,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
42840.40790,42840,40790,10.619,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
42840.40797,42840,40797,10.619,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
42840.44649,42840,44649,10.619,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
42840.44659,42840,44659,10.619,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
44659.40722,44659,40722,10.619,EnhancedMAUT,0,,,2300,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,
44659.40775,44659,40775,10.619,EnhancedMAUT,0,,,2300,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,
44659.40790,44659,40790,10.619,EnhancedMAUT,0,,,2300,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,
44659.40797,44659,40797,10.619,EnhancedMAUT,0,,,2300,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,
44659.42840,44659,42840,10.619,EnhancedMAUT,0,,,2300,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,
44659.44649,44659,44649,10.619,EnhancedMAUT,0,,,2300,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,
43075.40822,43075,40822,11.2959,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
43075.42979,43075,42979,11.2959,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
43075.43729,43075,43729,11.2959,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
43075.43747,43075,43747,11.2959,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
43075.43802,43075,43802,11.2959,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
43075.45716,43075,45716,11.2959,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
43075.45952,43075,45952,11.2959,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
43075.46072,43075,46072,11.2959,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
43729.40822,43729,40822,11.2959,EnhancedMAUT,0,1400,,2000,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,3.5,,,,
43729.42979,43729,42979,11.2959,EnhancedMAUT,0,1400,,2000,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,3.5,,,,
43729.43075,43729,43075,11.2959,EnhancedMAUT,0,1400,,2000,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,3.5,,,,
43729.43747,43729,43747,11.2959,EnhancedMAUT,0,1400,,2000,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,3.5,,,,
43729.43802,43729,43802,11.2959,EnhancedMAUT,0,1400,,2000,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,3.5,,,,
43729.45716,43729,45716,11.2959,EnhancedMAUT,0,1400,,2000,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,3.5,,,,
43729.45952,43729,45952,11.2959,EnhancedMAUT,0,1400,,2000,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,3.5,,,,
43729.46072,43729,46072,11.2959,EnhancedMAUT,0,1400,,2000,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,3.5,,,,
45952.40822,45952,40822,11.2959,EnhancedMAUT,0,1400,,,,,,,,,,,,,,400,,,,,,,,,,1500,,,,,,,,,,,,,,,,4,,,,
45952.42979,45952,42979,11.2959,EnhancedMAUT,0,1400,,,,,,,,,,,,,,400,,,,,,,,,,1500,,,,,,,,,,,,,,,,4,,,,
45952.43075,45952,43075,11.2959,EnhancedMAUT,0,1400,,,,,,,,,,,,,,400,,,,,,,,,,1500,,,,,,,,,,,,,,,,4,,,,
45952.43729,45952,43729,11.2959,EnhancedMAUT,0,1400,,,,,,,,,,,,,,400,,,,,,,,,,1500,,,,,,,,,,,,,,,,4,,,,
45952.43747,45952,43747,11.2959,EnhancedMAUT,0,1400,,,,,,,,,,,,,,400,,,,,,,,,,1500,,,,,,,,,,,,,,,,4,,,,
45952.43802,45952,43802,11.2959,EnhancedMAUT,0,1400,,,,,,,,,,,,,,400,,,,,,,,,,1500,,,,,,,,,,,,,,,,4,,,,
45952.45716,45952,45716,11.2959,EnhancedMAUT,0,1400,,,,,,,,,,,,,,400,,,,,,,,,,1500,,,,,,,,,,,,,,,,4,,,,
45952.46072,45952,46072,11.2959,EnhancedMAUT,0,1400,,,,,,,,,,,,,,400,,,,,,,,,,1500,,,,,,,,,,,,,,,,4,,,,
42702.43039,42702,43039,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.352,,,,,,,,,,,,,,,,,,1.305,,,,,,,,1.599,,74.7,,,,,,
42702.43252,42702,43252,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.352,,,,,,,,,,,,,,,,,,1.305,,,,,,,,1.599,,74.7,,,,,,
42702.44459,42702,44459,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.352,,,,,,,,,,,,,,,,,,1.305,,,,,,,,1.599,,74.7,,,,,,
42702.44647,42702,44647,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.352,,,,,,,,,,,,,,,,,,1.305,,,,,,,,1.599,,74.7,,,,,,
42702.44655,42702,44655,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.352,,,,,,,,,,,,,,,,,,1.305,,,,,,,,1.599,,74.7,,,,,,
42702.44715,42702,44715,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.352,,,,,,,,,,,,,,,,,,1.305,,,,,,,,1.599,,74.7,,,,,,
43252.42702,43252,42702,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.1,,,,,,9.5,,,,,,,,,,,,0.375,,,,,,,,1.3,,22.5,,4,,,,
43252.43039,43252,43039,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.1,,,,,,9.5,,,,,,,,,,,,0.375,,,,,,,,1.3,,22.5,,4,,,,
43252.44459,43252,44459,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.1,,,,,,9.5,,,,,,,,,,,,0.375,,,,,,,,1.3,,22.5,,4,,,,
43252.44647,43252,44647,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.1,,,,,,9.5,,,,,,,,,,,,0.375,,,,,,,,1.3,,22.5,,4,,,,
43252.44655,43252,44655,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.1,,,,,,9.5,,,,,,,,,,,,0.375,,,,,,,,1.3,,22.5,,4,,,,
43252.44715,43252,44715,12.7895,EnhancedMAUT,0,,,,,,,,,,,0.1,,,,,,9.5,,,,,,,,,,,,0.375,,,,,,,,1.3,,22.5,,4,,,,
44715.42702,44715,42702,12.7895,EnhancedMAUT,0,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,
44715.43039,44715,43039,12.7895,EnhancedMAUT,0,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,
44715.43252,44715,43252,12.7895,EnhancedMAUT,0,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,
44715.44459,44715,44459,12.7895,EnhancedMAUT,0,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,
44715.44647,44715,44647,12.7895,EnhancedMAUT,0,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,
44715.44655,44715,44655,12.7895,EnhancedMAUT,0,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,
44445.44000,44445,44000,13.666,EnhancedMAUT,0,,,400,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,4,,,,
44445.44005,44445,44005,13.666,EnhancedMAUT,0,,,400,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,4,,,,
44445.44015,44445,44015,13.666,EnhancedMAUT,0,,,400,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,4,,,,
44445.44035,44445,44035,13.666,EnhancedMAUT,0,,,400,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,4,,,,
44445.44040,44445,44040,13.666,EnhancedMAUT,0,,,400,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,4,,,,
44445.44045,44445,44045,13.666,EnhancedMAUT,0,,,400,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,4,,,,
44445.44405,44445,44405,13.666,EnhancedMAUT,0,,,400,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,4,,,,
44445.44420,44445,44420,13.666,EnhancedMAUT,0,,,400,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,4,,,,
44445.44645,44445,44645,13.666,EnhancedMAUT,0,,,400,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,4,,,,
44445.44675,44445,44675,13.666,EnhancedMAUT,0,,,400,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,4,,,,
44645.44000,44645,44000,13.666,EnhancedMAUT,0,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44645.44005,44645,44005,13.666,EnhancedMAUT,0,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44645.44015,44645,44015,13.666,EnhancedMAUT,0,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44645.44035,44645,44035,13.666,EnhancedMAUT,0,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44645.44040,44645,44040,13.666,EnhancedMAUT,0,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44645.44045,44645,44045,13.666,EnhancedMAUT,0,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44645.44405,44645,44405,13.666,EnhancedMAUT,0,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44645.44420,44645,44420,13.666,EnhancedMAUT,0,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44645.44445,44645,44445,13.666,EnhancedMAUT,0,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44645.44675,44645,44675,13.666,EnhancedMAUT,0,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42344.42595,42344,42595,13.773,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,
43250.40512,43250,40512,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,156.0,,,,,,1.3,,,,4,,,,
43250.43037,43250,43037,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,156.0,,,,,,1.3,,,,4,,,,
43250.43077,43250,43077,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,156.0,,,,,,1.3,,,,4,,,,
43250.43290,43250,43290,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,156.0,,,,,,1.3,,,,4,,,,
43250.44639,43250,44639,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,156.0,,,,,,1.3,,,,4,,,,
43250.44677,43250,44677,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,156.0,,,,,,1.3,,,,4,,,,
43250.44990,43250,44990,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,156.0,,,,,,1.3,,,,4,,,,
43250.45055,43250,45055,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,156.0,,,,,,1.3,,,,4,,,,
43250.45064,43250,45064,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,156.0,,,,,,1.3,,,,4,,,,
43250.45072,43250,45072,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,156.0,,,,,,1.3,,,,4,,,,
43250.45120,43250,45120,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,156.0,,,,,,1.3,,,,4,,,,
43290.40512,43290,40512,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,
43290.43037,43290,43037,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,
43290.43077,43290,43077,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,
43290.43250,43290,43250,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,
43290.44639,43290,44639,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,
43290.44677,43290,44677,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,
43290.44990,43290,44990,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,
43290.45055,43290,45055,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,
43290.45064,43290,45064,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,
43290.45072,43290,45072,14.2832,EnhancedMAUT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,
